Account length,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Churn
87,0,124.3,91,21.13,173.4,105,14.74,256.3,109,FALSE
139,0,271.6,130,46.17,156,131,13.26,136.3,108,FALSE
189,0,219.9,80,37.38,143.3,117,12.18,130.6,69,FALSE
96,33,183.3,115,31.16,201.4,87,17.12,177.4,84,FALSE
112,0,101.1,119,17.19,214.4,67,18.22,179.5,112,FALSE
75,0,203.3,70,34.56,228.9,97,19.46,222.2,118,FALSE
178,35,175.4,88,29.82,190,65,16.15,138.7,94,FALSE
112,0,266,97,45.22,214.6,94,18.24,306.2,100,TRUE
108,41,171.6,110,29.17,136.1,78,11.57,183.4,103,FALSE
100,0,78.7,98,13.38,225.6,102,19.18,150.4,106,FALSE
121,20,211.9,110,36.02,215.1,120,18.28,238.5,107,FALSE
116,0,63.7,101,10.83,195.8,95,16.64,210.1,87,FALSE
161,0,173.4,100,29.48,213.7,74,18.16,141.5,69,FALSE
19,0,237.7,98,40.41,207.1,121,17.6,182.2,95,FALSE
104,0,225.9,123,38.4,162.8,106,13.84,272.1,85,FALSE
119,32,173,101,29.41,209.4,93,17.8,231.1,91,FALSE
125,0,224.9,102,38.23,143.8,87,12.22,198.9,105,FALSE
156,0,237.7,122,40.41,181.5,91,15.43,185.7,151,FALSE
109,0,137,128,23.29,217,116,18.45,182.1,86,FALSE
95,0,142.5,109,24.23,176.1,107,14.97,189.6,88,FALSE
90,0,142.4,126,24.21,126.2,118,10.73,274.2,71,FALSE
105,21,147,112,24.99,197.3,43,16.77,267.4,93,FALSE
101,0,220.3,124,37.45,188.6,101,16.03,278.4,98,FALSE
95,0,149.2,96,25.36,260.7,116,22.16,201,120,FALSE
123,0,204.4,88,34.75,137.5,111,11.69,226,100,FALSE
160,0,216.8,77,36.86,207.3,117,17.62,228.6,117,FALSE
141,28,308,123,52.36,247.8,128,21.06,152.9,103,FALSE
87,0,58,125,9.86,67.5,116,5.74,185.9,136,FALSE
81,0,173.2,80,29.44,236.2,94,20.08,240.2,84,FALSE
75,19,210.3,90,35.75,241.8,87,20.55,215.7,102,FALSE
126,24,58.9,125,10.01,305.5,90,25.97,158.9,73,FALSE
28,0,236.8,102,40.26,167.1,87,14.2,280.2,115,FALSE
153,0,228.9,102,38.91,160.7,136,13.66,203.1,109,FALSE
97,32,90,87,15.3,276.3,113,23.49,185.2,107,TRUE
115,0,146.7,128,24.94,106.2,74,9.03,197.7,104,FALSE
95,0,237.3,83,40.34,154,65,13.09,237,105,FALSE
17,0,162.8,118,27.68,229.6,91,19.52,332.7,94,TRUE
105,20,186.9,114,31.77,256.3,91,21.79,334.7,104,FALSE
121,0,86.1,100,14.64,259.8,113,22.08,148,79,FALSE
125,0,212.3,89,36.09,215.4,127,18.31,186.8,73,FALSE
124,0,151,98,25.67,120.6,119,10.25,152.8,81,FALSE
35,0,158.6,67,26.96,130.4,96,11.08,229.8,80,FALSE
134,0,296,93,50.32,226.4,117,19.24,246.8,98,TRUE
123,32,212.3,77,36.09,251.5,78,21.38,208.7,85,FALSE
124,0,234.4,61,39.85,179.3,111,15.24,285.5,117,FALSE
133,0,176.8,92,30.06,187.5,97,15.94,196.8,88,FALSE
185,19,157.3,123,26.74,257.7,94,21.9,190.4,107,FALSE
1,26,146.6,68,24.92,172.8,67,14.69,173.8,113,FALSE
107,0,260.5,108,44.29,102.4,110,8.7,129.7,148,FALSE
91,20,146.1,98,24.84,277.4,104,23.58,137.7,100,FALSE
178,0,124.5,134,21.17,141.2,78,12,268.2,113,TRUE
123,0,209.4,49,35.6,237.4,117,20.18,239.2,98,FALSE
170,0,285.7,44,48.57,167.5,144,14.24,260,97,TRUE
135,0,190.9,44,32.45,161.4,109,13.72,231.9,100,FALSE
85,0,144.4,88,24.55,264.6,105,22.49,185.4,94,FALSE
134,50,208.8,130,35.5,132.9,104,11.3,136.7,107,FALSE
148,36,77.6,141,13.19,207,60,17.6,255.7,115,FALSE
93,0,271.1,101,46.09,237.4,133,20.18,145.4,103,TRUE
138,0,240.8,104,40.94,144.5,92,12.28,125.7,98,FALSE
159,0,114.8,98,19.52,192.6,101,16.37,259,108,FALSE
103,34,138.8,80,23.6,142,108,12.07,183.8,77,FALSE
150,27,209.8,112,35.67,155,80,13.18,251.5,111,FALSE
37,0,134.9,98,22.93,248.4,130,21.11,236.2,113,FALSE
33,0,164,99,27.88,153.1,102,13.01,123.8,104,FALSE
55,0,245.5,130,41.74,192.7,54,16.38,141.7,83,FALSE
134,32,80.3,94,13.65,199.9,124,16.99,170.8,117,FALSE
107,0,90.7,90,15.42,207.5,109,17.64,169.4,96,FALSE
80,36,190.3,115,32.35,256.6,78,21.81,214.9,145,FALSE
78,0,108.6,108,18.46,209.9,126,17.84,222.6,117,TRUE
85,17,89.8,88,15.27,233.2,75,19.82,165.7,116,TRUE
61,15,252.4,106,42.91,187.8,69,15.96,259.6,137,FALSE
97,32,183.4,94,31.18,269.1,120,22.87,203.5,38,FALSE
136,0,183.4,103,31.18,141.9,113,12.06,200.4,122,FALSE
135,0,155.2,100,26.38,135.9,84,11.55,184.6,82,FALSE
87,19,165.8,122,28.19,186.9,89,15.89,249.7,78,FALSE
165,0,209.4,67,35.6,273.8,89,23.27,150.2,88,FALSE
148,0,279.3,104,47.48,201.6,87,17.14,280.8,99,TRUE
99,0,174.1,102,29.6,99.1,118,8.42,211.6,126,FALSE
123,0,175.7,78,29.87,184.6,96,15.69,156.9,92,FALSE
127,0,256.5,87,43.61,222.1,101,18.88,156.7,122,FALSE
151,0,170.2,89,28.93,187.5,83,15.94,119.5,100,FALSE
185,0,139.6,92,23.73,250.2,115,21.27,158.1,79,FALSE
65,34,208.8,119,35.5,142.1,106,12.08,214.6,87,FALSE
58,0,210.1,126,35.72,248.9,108,21.16,158.6,88,FALSE
104,0,113.6,87,19.31,158.6,98,13.48,187.7,87,FALSE
44,0,202.6,89,34.44,163,96,13.86,268.1,151,FALSE
58,0,174.4,112,29.65,265.8,122,22.59,182.4,87,FALSE
108,0,210.6,117,35.8,164.2,103,13.96,201.4,68,FALSE
132,0,121.5,88,20.66,253,124,21.51,195.7,120,FALSE
80,0,127.8,67,21.73,181.6,112,15.44,197.3,63,FALSE
162,0,135.2,98,22.98,242,107,20.57,246.9,96,FALSE
110,0,99.4,62,16.9,275,86,23.38,212.1,94,FALSE
96,0,276.9,105,47.07,246.9,94,20.99,254.4,107,TRUE
168,0,163.4,134,27.78,240.1,87,20.41,164,147,TRUE
72,0,287.4,116,48.86,235.3,126,20,292.1,114,TRUE
125,23,120.5,104,20.49,227.8,115,19.36,158.5,100,FALSE
170,0,184.1,106,31.3,204.9,70,17.42,224.3,133,FALSE
71,0,185,84,31.45,232.5,129,19.76,191.1,82,FALSE
124,0,160.9,109,27.35,144.2,152,12.26,120.4,97,FALSE
68,0,207.6,68,35.29,251.6,123,21.39,191.6,100,FALSE
97,0,209.2,134,35.56,0,0,0,175.4,94,FALSE
98,0,158.4,71,26.93,306.6,66,26.06,144.2,93,FALSE
24,0,149,73,25.33,131,81,11.14,238.6,69,TRUE
136,0,204.5,63,34.77,208.8,95,17.75,224,119,FALSE
44,0,288.8,86,49.1,175.9,87,14.95,215.4,106,TRUE
96,40,108.6,90,18.46,206.4,154,17.54,126.3,118,FALSE
31,0,97.5,129,16.58,260.4,78,22.13,88.7,100,FALSE
72,0,166.5,102,28.31,261,103,22.19,262.7,85,FALSE
24,0,156.2,104,26.55,90,101,7.65,205.1,116,FALSE
112,31,225.2,89,38.28,256.8,117,21.83,249.7,87,FALSE
117,0,287.4,118,48.86,259.6,84,22.07,153.2,86,TRUE
137,19,175.3,96,29.8,241.3,146,20.51,211.4,109,FALSE
136,0,102.1,75,17.36,219.5,97,18.66,73.7,92,FALSE
95,0,157.9,103,26.84,259.6,90,22.07,230,117,FALSE
82,19,146.5,73,24.91,246.4,65,20.94,199,114,FALSE
145,0,245.8,116,41.79,286.7,91,24.37,240.7,115,TRUE
56,0,177.7,114,30.21,215.6,110,18.33,236.7,67,FALSE
155,0,250.8,146,42.64,152.5,105,12.96,148.1,104,FALSE
133,0,117.8,100,20.03,199.2,105,16.93,244.1,119,TRUE
53,0,119.7,113,20.35,189.7,84,16.12,256.2,108,FALSE
123,0,242.2,87,41.17,226.1,101,19.22,268.6,121,TRUE
136,0,163.4,83,27.78,249.3,119,21.19,249.7,90,FALSE
57,0,161,113,27.37,208,134,17.68,208.1,81,FALSE
62,0,128.7,111,21.88,169.5,104,14.41,193.6,97,FALSE
112,0,81.6,94,13.87,268.1,112,22.79,140.8,75,FALSE
55,20,207.7,91,35.31,199.7,113,16.97,216.5,110,FALSE
95,0,128.6,115,21.86,216.2,88,18.38,255.3,96,TRUE
125,0,233.3,65,39.66,209.8,93,17.83,210.6,109,FALSE
1,0,182.1,106,30.96,134.9,106,11.47,152.3,75,TRUE
98,36,168,81,28.56,163.2,125,13.87,172.7,120,TRUE
105,0,251.6,88,42.77,175.1,103,14.88,184.4,112,FALSE
113,30,183.8,102,31.25,183.4,123,15.59,235,52,FALSE
99,0,256.4,44,43.59,214.5,105,18.23,233.7,75,TRUE
103,0,180.2,134,30.63,97.7,85,8.3,181.7,134,FALSE
177,0,227.8,81,38.73,161.8,97,13.75,217,106,FALSE
149,20,147.8,132,25.13,276.8,94,23.53,149.9,110,FALSE
160,0,234.9,136,39.93,270.8,134,23.02,219.3,101,TRUE
116,0,110.9,54,18.85,213.4,82,18.14,186.2,116,FALSE
90,22,124.5,94,21.17,231.7,90,19.69,222.2,108,FALSE
148,0,233.5,81,39.7,187.7,71,15.95,122.3,97,TRUE
147,35,197.3,134,33.54,141.1,99,11.99,212.1,90,TRUE
95,0,58.2,96,9.89,202.1,126,17.18,210.5,97,FALSE
201,0,212.7,72,36.16,225.2,90,19.14,195.1,99,FALSE
80,0,151.5,89,25.76,131.7,78,11.19,235.3,131,FALSE
122,0,146.3,117,24.87,218.7,93,18.59,236,97,FALSE
132,0,195.1,100,33.17,148.8,95,12.65,224.5,117,FALSE
83,0,208.9,71,35.51,214.8,92,18.26,247.9,108,FALSE
99,0,135.7,107,23.07,208.4,103,17.71,209,95,TRUE
84,0,225.9,86,38.4,275.6,105,23.43,201.4,108,TRUE
46,0,122.2,67,20.77,167.2,62,14.21,194.8,98,FALSE
87,0,153.3,106,26.06,224.5,117,19.08,273.4,152,FALSE
150,0,214,117,36.38,192.4,89,16.35,242.6,99,FALSE
73,0,194.8,112,33.12,167.2,85,14.21,100.3,61,FALSE
7,0,206.7,87,35.14,281.1,83,23.89,158.5,77,FALSE
89,12,188,105,31.96,151.3,107,12.86,201.9,132,FALSE
131,0,122.3,83,20.79,118.8,94,10.1,147.9,95,TRUE
105,0,259.3,96,44.08,175.2,97,14.89,222.4,36,FALSE
108,0,115.1,114,19.57,211.3,70,17.96,136.1,85,TRUE
47,28,172.9,109,29.39,137.6,94,11.7,203.8,109,FALSE
101,0,156.4,116,26.59,130.4,114,11.08,207.3,109,FALSE
182,24,128.1,104,21.78,143.4,127,12.19,191,98,FALSE
161,0,196.6,73,33.42,170.2,79,14.47,194.3,79,FALSE
128,0,227.9,130,38.74,302.6,71,25.72,191.5,82,TRUE
69,31,194.9,63,33.13,191.6,90,16.29,153,129,FALSE
113,34,44.9,63,7.63,134.2,82,11.41,168.4,118,FALSE
87,30,262.8,114,44.68,215.8,130,18.34,154.8,88,FALSE
71,0,211.2,70,35.9,252.7,122,21.48,225.8,104,FALSE
76,0,204,69,34.68,225.1,110,19.13,240.3,85,FALSE
87,0,223.2,109,37.94,127.5,86,10.84,289.3,83,FALSE
117,0,119,82,20.23,187.5,108,15.94,189.3,97,FALSE
177,0,266.1,91,45.24,225.2,79,19.14,224.7,58,TRUE
95,0,134.4,104,22.85,152.4,95,12.95,236.5,80,FALSE
76,0,171.1,78,29.09,257.2,83,21.86,91.6,92,FALSE
66,0,170.5,103,28.99,254.3,77,21.62,197.3,138,FALSE
110,0,178.5,124,30.35,146.9,141,12.49,217.1,102,FALSE
204,0,205.2,145,34.88,154.8,95,13.16,191.4,77,FALSE
32,31,232.8,97,39.58,183.5,111,15.6,206.8,111,FALSE
133,39,239.9,107,40.78,253.8,77,21.57,128.7,85,FALSE
185,0,55.6,97,9.45,288.7,83,24.54,111.2,110,FALSE
103,37,153.5,78,26.1,241.9,108,20.56,244.7,110,FALSE
91,0,109.8,100,18.67,189.6,104,16.12,206.7,85,FALSE
131,0,196.1,89,33.34,185.5,87,15.77,250,132,FALSE
153,0,166.8,127,28.36,143.5,121,12.2,210.7,130,FALSE
132,25,113.2,96,19.24,269.9,107,22.94,229.1,87,FALSE
148,0,203,92,34.51,150.9,125,12.83,245.5,131,FALSE
141,0,242.8,90,41.28,234.1,80,19.9,211.5,104,FALSE
105,0,156.5,102,26.61,140.2,134,11.92,227.4,111,FALSE
169,0,266.7,105,45.34,158.2,88,13.45,287.7,111,TRUE
127,23,182,80,30.94,216.1,85,18.37,156.9,82,FALSE
57,0,85.9,92,14.6,193.9,127,16.48,231.5,93,FALSE
123,33,146.6,87,24.92,114.8,59,9.76,220.4,99,FALSE
103,35,110.5,101,18.79,208.3,81,17.71,87.4,77,TRUE
101,0,118.6,89,20.16,199.6,97,16.97,53.3,61,FALSE
123,22,197.6,105,33.59,80,86,6.8,120.8,82,FALSE
78,32,210.3,116,35.75,192.2,83,16.34,246.1,92,FALSE
101,28,220.3,96,37.45,285.8,72,24.29,203,111,FALSE
129,0,150,98,25.5,232.4,101,19.75,261.2,123,FALSE
67,34,161.7,114,27.49,207.6,115,17.65,205.7,114,FALSE
37,0,191.4,116,32.54,167.4,99,14.23,216.5,112,FALSE
64,0,146.7,83,24.94,148.3,91,12.61,238.6,69,FALSE
173,0,109.4,103,18.6,101.3,111,8.61,167.3,106,FALSE
135,0,144.1,115,24.5,249.8,68,21.23,211.4,82,FALSE
75,42,248.9,93,42.31,170.8,108,14.52,104.5,91,FALSE
88,0,85.7,112,14.57,221.6,70,18.84,190.6,75,TRUE
112,0,214.8,112,36.52,209.7,104,17.82,164.4,97,FALSE
113,0,158.9,137,27.01,242.8,109,20.64,247.8,97,FALSE
121,28,110,94,18.7,141.5,76,12.03,237.3,87,FALSE
70,0,152.8,145,25.98,183.6,102,15.61,151.8,75,FALSE
90,0,145.6,103,24.75,197.1,137,16.75,294.5,83,FALSE
39,0,93.3,83,15.86,199.6,114,16.97,206.2,104,FALSE
142,0,216.8,134,36.86,187.8,106,15.96,138.1,108,FALSE
176,0,201.9,101,34.32,154.7,78,13.15,164.4,79,FALSE
105,0,146.4,81,24.89,225.1,80,19.13,230.1,117,FALSE
57,0,272.7,74,46.36,224.9,85,19.12,178.2,104,TRUE
110,0,18.9,92,3.21,258.4,81,21.96,109.6,74,FALSE
88,0,172.8,81,29.38,193.4,90,16.44,89.6,107,FALSE
95,0,190.2,119,32.33,157.1,70,13.35,181.5,120,FALSE
147,0,130.6,83,22.2,208.1,144,17.69,204.6,72,FALSE
101,0,158.4,92,26.93,188,117,15.98,219.7,125,TRUE
115,0,166.5,111,28.31,236.2,98,20.08,205.6,92,FALSE
103,0,129.3,103,21.98,202.8,89,17.24,233,126,FALSE
82,0,199.3,112,33.88,193.4,120,16.44,254.4,117,FALSE
141,0,185.1,126,31.47,233,98,19.81,152.2,106,FALSE
149,0,175.4,80,29.82,197.4,127,16.78,188.2,102,FALSE
131,0,263.4,123,44.78,151.9,74,12.91,218.5,101,FALSE
119,0,94.2,108,16.01,264.1,100,22.45,203.7,79,FALSE
112,0,189.4,83,32.2,219,89,18.62,168,116,FALSE
116,35,118,103,20.06,167.2,106,14.21,205.7,102,FALSE
94,0,212.1,98,36.06,189.4,89,16.1,352.2,95,FALSE
90,0,222,93,37.74,187,103,15.9,282.3,124,FALSE
114,31,222.8,98,37.88,180.5,105,15.34,151.3,101,FALSE
63,25,190,137,32.3,116.6,76,9.91,141.5,110,FALSE
130,0,271.8,129,46.21,237.2,128,20.16,210.1,91,TRUE
122,29,195.4,83,33.22,268.2,93,22.8,168,95,FALSE
166,0,199.6,93,33.93,214.3,99,18.22,196.8,110,FALSE
62,0,100,98,17,173.5,95,14.75,218,122,FALSE
78,21,160.6,85,27.3,223.1,79,18.96,124,92,FALSE
148,26,158.7,91,26.98,160.5,127,13.64,218.3,88,FALSE
154,0,154.5,122,26.27,214.2,71,18.21,178,105,TRUE
110,34,192.3,114,32.69,129.3,114,10.99,136.3,102,FALSE
75,0,305.1,106,51.87,188,115,15.98,235.4,116,TRUE
84,38,193,106,32.81,153.6,106,13.06,260.4,87,FALSE
113,0,72.5,88,12.33,204,112,17.34,117.9,118,FALSE
181,40,105.2,61,17.88,341.3,79,29.01,165.7,97,FALSE
51,0,180.5,88,30.69,134.7,102,11.45,170.7,97,FALSE
102,29,214.7,86,36.5,314.3,109,26.72,280.2,110,FALSE
107,0,86.8,95,14.76,108.1,85,9.19,204.3,87,FALSE
88,0,131.5,99,22.36,174.8,128,14.86,184.2,83,TRUE
82,0,135.4,102,23.02,237.1,122,20.15,118.3,91,FALSE
204,0,174.3,85,29.63,254.1,95,21.6,176.4,96,FALSE
130,0,203.9,63,34.66,191.8,93,16.3,132.5,125,FALSE
174,0,235.5,108,40.04,142.3,143,12.1,316.7,131,FALSE
129,0,157,113,26.69,256.9,97,21.84,185.5,126,FALSE
190,0,111.9,55,19.02,223,124,18.96,243.2,81,FALSE
54,0,236.3,91,40.17,152.8,130,12.99,160.3,98,FALSE
78,0,163.6,88,27.81,283.4,93,24.09,262.1,108,FALSE
100,29,213.6,127,36.31,175.9,82,14.95,207.2,100,FALSE
70,30,143.4,72,24.38,170,92,14.45,127.9,68,FALSE
111,0,78.3,119,13.31,198.2,94,16.85,248.5,94,FALSE
117,0,97.1,98,16.51,228,131,19.38,240,111,FALSE
68,0,94.1,93,16,147.6,80,12.55,213.5,85,FALSE
27,0,226.3,95,38.47,274.3,109,23.32,242.7,119,TRUE
91,0,133.8,61,22.75,158.8,96,13.5,189.6,92,FALSE
181,27,190.3,93,32.35,249,127,21.17,215.7,82,FALSE
118,36,294.9,106,50.13,165.7,115,14.08,189.2,63,FALSE
112,0,185.4,114,31.52,191.4,119,16.27,144,78,FALSE
93,0,179.5,121,30.52,191.9,131,16.31,165.5,125,FALSE
102,0,158,94,26.86,207.9,100,17.67,190.4,120,FALSE
93,0,173,131,29.41,190.4,108,16.18,290,66,FALSE
107,32,134.2,101,22.81,211.9,145,18.01,167.6,138,FALSE
100,32,125.2,123,21.28,230.9,101,19.63,192,106,FALSE
115,0,195.9,111,33.3,227,108,19.3,313.2,113,FALSE
63,13,214.2,61,36.41,181.2,88,15.4,174,68,FALSE
57,0,221.1,101,37.59,236.7,65,20.12,252.3,137,FALSE
119,26,132,100,22.44,173.3,121,14.73,203.5,108,FALSE
73,0,157.6,92,26.79,198.3,87,16.86,364.9,106,FALSE
98,30,110.3,71,18.75,182.4,108,15.5,183.8,88,FALSE
139,0,161.5,121,27.46,192.9,137,16.4,168.3,96,FALSE
31,28,171.8,116,29.21,240.7,125,20.46,245.5,80,FALSE
129,32,211,99,35.87,155.1,89,13.18,234.8,96,FALSE
115,0,139.3,89,23.68,192.3,95,16.35,151,75,TRUE
108,0,291.6,99,49.57,221.1,93,18.79,229.2,110,TRUE
139,0,139,110,23.63,132.9,93,11.3,272,120,FALSE
102,0,234.8,125,39.92,199.2,99,16.93,163.2,88,FALSE
149,0,187.6,83,31.89,201.4,81,17.12,264.2,79,FALSE
113,0,159.8,143,27.17,210.1,93,17.86,175.1,86,FALSE
131,33,177.1,100,30.11,194,85,16.49,253.4,124,FALSE
83,0,117.9,101,20.04,160.4,92,13.63,235.3,150,FALSE
96,21,247.6,95,42.09,256.3,150,21.79,158.6,72,FALSE
98,0,169.9,77,28.88,138.3,155,11.76,142.6,105,FALSE
3,0,185,120,31.45,203.7,129,17.31,170.5,89,FALSE
77,17,204.9,84,34.83,201,102,17.09,219.7,97,FALSE
75,24,225.5,119,38.34,182,108,15.47,270.9,106,FALSE
40,0,169.7,115,28.85,141.4,123,12.02,253,115,TRUE
108,0,239.3,102,40.68,223.4,127,18.99,251.4,104,FALSE
100,0,113.3,96,19.26,197.9,89,16.82,284.5,93,TRUE
16,0,161.9,100,27.52,230.1,138,19.56,148.8,78,FALSE
115,16,133.3,110,22.66,185.7,111,15.78,161.5,113,FALSE
108,25,170.7,88,29.02,109.9,113,9.34,165.7,99,FALSE
107,0,189.7,76,32.25,156.1,65,13.27,244,91,FALSE
161,0,322.3,100,54.79,230.4,135,19.58,241.5,104,TRUE
147,0,124.4,74,21.15,320.9,78,27.28,157.2,126,FALSE
107,0,146.9,94,24.97,114.3,111,9.72,114.5,97,FALSE
120,0,192.6,123,32.74,206.4,105,17.54,283.2,93,FALSE
107,36,96.3,83,16.37,179.6,91,15.27,166.3,121,FALSE
58,0,131.9,96,22.42,167.6,107,14.25,205.9,106,FALSE
91,0,147.2,121,25.02,175.2,87,14.89,136.3,80,FALSE
13,0,143.1,139,24.33,239.6,88,20.37,221.7,123,FALSE
104,0,280.4,127,47.67,179.4,79,15.25,150.6,77,FALSE
93,31,237.2,85,40.32,213.1,100,18.11,192.7,87,FALSE
95,0,184.2,95,31.31,181.6,101,15.44,143.4,113,FALSE
104,0,109.1,141,18.55,187.1,140,15.9,216.6,100,FALSE
35,0,138.1,115,23.48,158.2,82,13.45,215.7,118,TRUE
62,0,186.8,94,31.76,207.6,92,17.65,195,98,FALSE
143,0,155.4,112,26.42,290.9,92,24.73,228.4,91,FALSE
62,0,245.3,91,41.7,122.9,130,10.45,228.4,102,FALSE
60,0,205.9,97,35,277.4,117,23.58,202,139,TRUE
41,0,207.2,138,35.22,214.1,83,18.2,193,105,FALSE
34,14,151.5,100,25.76,248.7,126,21.14,199.8,120,FALSE
56,0,221.9,112,37.72,278.2,122,23.65,288.1,85,TRUE
183,0,190,100,32.3,246.6,78,20.96,304.2,107,FALSE
94,0,220.8,111,37.54,156.2,67,13.28,187.9,89,FALSE
73,47,173.7,117,29.53,204,114,17.34,174.6,94,FALSE
123,0,114.8,94,19.52,150,104,12.75,268.6,119,FALSE
64,0,113.8,97,19.35,192.3,97,16.35,214.9,89,FALSE
127,0,143.2,60,24.34,179.5,159,15.26,171.8,122,TRUE
33,0,184.4,111,31.35,203.8,110,17.32,237.4,100,FALSE
27,0,227.4,67,38.66,248,115,21.08,61.4,109,FALSE
123,0,224,99,38.08,210.7,80,17.91,231.9,75,FALSE
148,0,216.2,95,36.75,185.7,105,15.78,300,143,FALSE
81,0,129.9,121,22.08,230.1,105,19.56,140.5,123,FALSE
122,30,230.1,108,39.12,287.6,76,24.45,177.1,85,FALSE
52,0,204.4,97,34.75,273.2,128,23.22,179.6,118,FALSE
91,44,216.6,101,36.82,173.1,98,14.71,242.1,95,FALSE
54,0,247.5,85,42.08,225.4,93,19.16,244.3,132,TRUE
152,0,228.1,93,38.78,136.4,106,11.59,197.3,107,FALSE
201,0,225.9,110,38.4,299.1,86,25.42,251.3,81,TRUE
78,0,103.5,115,17.6,117.9,102,10.02,201,94,TRUE
67,0,115.5,70,19.64,252.2,143,21.44,208.9,91,FALSE
100,0,218.8,125,37.2,148.3,102,12.61,277.8,97,FALSE
41,0,223.8,67,38.05,244.8,74,20.81,223.8,156,FALSE
133,0,143.8,71,24.45,184,131,15.64,275.5,132,FALSE
36,43,29.9,123,5.08,129.1,117,10.97,325.9,105,FALSE
51,28,276.7,121,47.04,203.7,99,17.31,246.2,88,FALSE
122,0,141.4,128,24.04,146.4,70,12.44,123,75,FALSE
84,41,153.9,102,26.16,140.7,117,11.96,217.7,101,FALSE
91,0,190.5,128,32.39,205.5,103,17.47,130.7,63,FALSE
110,0,192.6,102,32.74,178.9,118,15.21,214.6,74,FALSE
91,0,151.8,115,25.81,103.6,116,8.81,156.3,86,FALSE
121,0,215.6,74,36.65,192.9,98,16.4,144,103,FALSE
109,0,180,100,30.6,229,103,19.47,139.4,105,FALSE
95,0,157.3,116,26.74,197.5,77,16.79,128.2,111,FALSE
72,0,196.5,88,33.41,158.6,129,13.48,269.3,118,FALSE
73,0,240.3,130,40.85,162.5,83,13.81,231.9,136,FALSE
108,0,193.3,126,32.86,154.7,85,13.15,174.8,98,FALSE
58,39,211.9,40,36.02,274.4,76,23.32,210.5,139,FALSE
148,0,218.7,111,37.18,155.6,133,13.23,277.4,62,FALSE
76,0,246.8,110,41.96,206.3,63,17.54,208.4,123,TRUE
103,0,174.7,151,29.7,148,56,12.58,168.2,109,TRUE
87,0,240,83,40.8,134.1,106,11.4,189.1,84,TRUE
35,37,181.2,76,30.8,177.6,98,15.1,228,136,FALSE
88,0,113.7,67,19.33,165.1,127,14.03,141.5,142,FALSE
67,41,174.7,86,29.7,160.6,93,13.65,155.3,108,FALSE
77,29,211.1,89,35.89,223.5,97,19,148.4,106,FALSE
124,0,169.3,108,28.78,178.6,91,15.18,242.3,82,FALSE
30,0,247.4,107,42.06,175.9,76,14.95,287.4,90,FALSE
53,32,131.2,63,22.3,227.4,125,19.33,178.9,105,FALSE
152,0,161.4,84,27.44,163.6,88,13.91,153.2,121,FALSE
100,0,107.2,98,18.22,86.8,122,7.38,156.2,117,FALSE
59,32,211.9,120,36.02,202.9,136,17.25,213.5,95,FALSE
143,0,160.4,120,27.27,285.9,104,24.3,182.5,85,FALSE
142,40,230.7,101,39.22,256.8,88,21.83,263.9,92,FALSE
105,0,232.6,96,39.54,253.4,117,21.54,154,101,FALSE
111,0,294.7,90,50.1,294.6,72,25.04,260.1,121,TRUE
143,0,133.4,107,22.68,223.9,117,19.03,180.4,85,FALSE
93,22,306.2,123,52.05,189.7,83,16.12,240.3,107,FALSE
79,0,236.8,135,40.26,186.4,87,15.84,126.9,112,FALSE
68,24,125.7,92,21.37,275.9,98,23.45,214.5,108,TRUE
93,0,168.4,114,28.63,276,127,23.46,196.2,48,FALSE
103,0,70.9,134,12.05,134.5,112,11.43,168.8,164,FALSE
144,38,105,86,17.85,121.8,123,10.35,221.5,122,FALSE
93,0,152.1,141,25.86,215.5,107,18.32,262.4,111,FALSE
149,0,180.9,79,30.75,194.9,83,16.57,197.8,109,FALSE
23,31,156.6,84,26.62,161.5,96,13.73,294.6,107,FALSE
221,24,180.5,85,30.69,224.1,92,19.05,205.7,103,FALSE
164,30,238.8,100,40.6,230,121,19.55,206.3,66,FALSE
104,18,182.1,66,30.96,213.6,65,18.16,193,108,FALSE
150,35,139.6,72,23.73,332.8,170,28.29,213.8,105,FALSE
184,12,200.3,76,34.05,253.6,105,21.56,149.3,93,FALSE
88,0,153.5,94,26.1,251.7,118,21.39,182.2,99,FALSE
61,29,128.2,119,21.79,171.7,83,14.59,250.9,114,FALSE
110,0,159.5,145,27.12,202.3,101,17.2,256,96,FALSE
115,0,226.4,101,38.49,276.8,60,23.53,213.4,82,TRUE
33,0,251.9,81,42.82,194.6,96,16.54,211.2,87,FALSE
100,0,264.5,117,44.97,194,111,16.49,262.7,111,TRUE
209,0,153.7,105,26.13,188.6,87,16.03,200.8,95,FALSE
27,0,232.1,81,39.46,210.8,101,17.92,165.4,87,FALSE
117,0,201.9,86,34.32,212.3,96,18.05,176.9,98,FALSE
87,0,186.9,79,31.77,182.6,105,15.52,143.1,90,FALSE
129,27,196.6,89,33.42,180.6,95,15.35,245,83,FALSE
142,0,232.1,102,39.46,168.2,110,14.3,197.3,120,FALSE
112,0,166,79,28.22,74.6,100,6.34,247.9,74,FALSE
75,28,200.6,96,34.1,164.1,111,13.95,169.6,153,FALSE
97,25,141,101,23.97,212,85,18.02,175.2,138,FALSE
121,34,245,95,41.65,216.9,66,18.44,112.4,125,FALSE
